id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2
115,2008,Mumbai,2008-05-30,Rajasthan_Royals,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Rajasthan_Royals,105,0,SR_Watson,Wankhede_Stadium,BF_Bowden,RE_Koertzen
116,2008,Mumbai,2008-05-31,Kings_XI_Punjab,Chennai_Super_Kings,Kings_XI_Punjab,bat,normal,0,Chennai_Super_Kings,0,9,M_Ntini,Wankhede_Stadium,Asad_Rauf,DJ_Harper
117,2008,Mumbai,2008-06-01,Chennai_Super_Kings,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Rajasthan_Royals,0,3,YK_Pathan,Dr_DY_Patil_Sports_Academy,BF_Bowden,RE_Koertzen
118,2009,Cape_Town,2009-04-18,Mumbai_Indians,Chennai_Super_Kings,Chennai_Super_Kings,field,normal,0,Mumbai_Indians,19,0,SR_Tendulkar,Newlands,BR_Doctrove,K_Hariharan
119,2009,Cape_Town,2009-04-18,Royal_Challengers_Bangalore,Rajasthan_Royals,Royal_Challengers_Bangalore,bat,normal,0,Royal_Challengers_Bangalore,75,0,R_Dravid,Newlands,BR_Doctrove,RB_Tiffin
120,2009,Cape_Town,2009-04-19,Kings_XI_Punjab,Delhi_Daredevils,Delhi_Daredevils,field,normal,1,Delhi_Daredevils,0,10,DL_Vettori,Newlands,MR_Benson,SD_Ranade
121,2009,Cape_Town,2009-04-19,Kolkata_Knight_Riders,Deccan_Chargers,Kolkata_Knight_Riders,bat,normal,0,Deccan_Chargers,0,8,RP_Singh,Newlands,MR_Benson,BR_Doctrove
122,2009,Port_Elizabeth,2009-04-20,Chennai_Super_Kings,Royal_Challengers_Bangalore,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,92,0,M_Muralitharan,St_George's_Park,BG_Jerling,SJA_Taufel
123,2009,Durban,2009-04-21,Kings_XI_Punjab,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,1,Kolkata_Knight_Riders,11,0,CH_Gayle,Kingsmead,DJ_Harper,SD_Ranade
124,2009,Cape_Town,2009-04-22,Deccan_Chargers,Royal_Challengers_Bangalore,Deccan_Chargers,bat,normal,0,Deccan_Chargers,24,0,AC_Gilchrist,Newlands,M_Erasmus,AM_Saheba
125,2009,Durban,2009-04-23,Delhi_Daredevils,Chennai_Super_Kings,Delhi_Daredevils,bat,normal,0,Delhi_Daredevils,9,0,AB_de_Villiers,Kingsmead,BR_Doctrove,SJA_Taufel
126,2009,Cape_Town,2009-04-23,Rajasthan_Royals,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,tie,0,Rajasthan_Royals,0,0,YK_Pathan,Newlands,MR_Benson,M_Erasmus
127,2009,Durban,2009-04-24,Royal_Challengers_Bangalore,Kings_XI_Punjab,Royal_Challengers_Bangalore,bat,normal,0,Kings_XI_Punjab,0,7,RS_Bopara,Kingsmead,BR_Doctrove,TH_Wijewardene
128,2009,Durban,2009-04-25,Deccan_Chargers,Mumbai_Indians,Deccan_Chargers,bat,normal,0,Deccan_Chargers,12,0,PP_Ojha,Kingsmead,HDPK_Dharmasena,SJA_Taufel
129,2009,Port_Elizabeth,2009-04-26,Royal_Challengers_Bangalore,Delhi_Daredevils,Royal_Challengers_Bangalore,bat,normal,0,Delhi_Daredevils,0,6,TM_Dilshan,St_George's_Park,S_Asnani,BG_Jerling
130,2009,Cape_Town,2009-04-26,Kings_XI_Punjab,Rajasthan_Royals,Kings_XI_Punjab,bat,normal,0,Kings_XI_Punjab,27,0,KC_Sangakkara,Newlands,M_Erasmus,K_Hariharan
131,2009,Durban,2009-04-27,Chennai_Super_Kings,Deccan_Chargers,Deccan_Chargers,field,normal,0,Deccan_Chargers,0,6,HH_Gibbs,Kingsmead,IL_Howell,TH_Wijewardene
132,2009,Port_Elizabeth,2009-04-27,Mumbai_Indians,Kolkata_Knight_Riders,Mumbai_Indians,bat,normal,0,Mumbai_Indians,92,0,SR_Tendulkar,St_George's_Park,BG_Jerling,RB_Tiffin
133,2009,Centurion,2009-04-28,Delhi_Daredevils,Rajasthan_Royals,Delhi_Daredevils,bat,normal,0,Rajasthan_Royals,0,5,YK_Pathan,SuperSport_Park,GAV_Baxter,RE_Koertzen
134,2009,Durban,2009-04-29,Kolkata_Knight_Riders,Royal_Challengers_Bangalore,Kolkata_Knight_Riders,bat,normal,0,Royal_Challengers_Bangalore,0,5,MV_Boucher,Kingsmead,MR_Benson,TH_Wijewardene
135,2009,Durban,2009-04-29,Kings_XI_Punjab,Mumbai_Indians,Kings_XI_Punjab,bat,normal,0,Kings_XI_Punjab,3,0,KC_Sangakkara,Kingsmead,MR_Benson,SL_Shastri
136,2009,Centurion,2009-04-30,Deccan_Chargers,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,6,DP_Nannes,SuperSport_Park,GAV_Baxter,AM_Saheba
137,2009,Centurion,2009-04-30,Chennai_Super_Kings,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Chennai_Super_Kings,38,0,SK_Raina,SuperSport_Park,GAV_Baxter,RE_Koertzen
138,2009,East_London,2009-05-01,Mumbai_Indians,Kolkata_Knight_Riders,Mumbai_Indians,bat,normal,0,Mumbai_Indians,9,0,JP_Duminy,Buffalo_Park,M_Erasmus,SK_Tarapore
139,2009,Durban,2009-05-01,Royal_Challengers_Bangalore,Kings_XI_Punjab,Royal_Challengers_Bangalore,bat,normal,0,Royal_Challengers_Bangalore,8,0,Yuvraj_Singh,Kingsmead,HDPK_Dharmasena,S_Ravi
140,2009,Port_Elizabeth,2009-05-02,Deccan_Chargers,Rajasthan_Royals,Deccan_Chargers,bat,normal,0,Rajasthan_Royals,0,3,YK_Pathan,St_George's_Park,S_Asnani,BG_Jerling
141,2009,Johannesburg,2009-05-02,Chennai_Super_Kings,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Chennai_Super_Kings,18,0,SB_Jakati,New_Wanderers_Stadium,DJ_Harper,RE_Koertzen
142,2009,Port_Elizabeth,2009-05-03,Kolkata_Knight_Riders,Kings_XI_Punjab,Kolkata_Knight_Riders,bat,normal,0,Kings_XI_Punjab,0,6,DPMD_Jayawardene,St_George's_Park,S_Asnani,MR_Benson
143,2009,Johannesburg,2009-05-03,Mumbai_Indians,Royal_Challengers_Bangalore,Mumbai_Indians,bat,normal,0,Royal_Challengers_Bangalore,0,9,JH_Kallis,New_Wanderers_Stadium,RE_Koertzen,TH_Wijewardene
144,2009,East_London,2009-05-04,Chennai_Super_Kings,Deccan_Chargers,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,78,0,MS_Dhoni,Buffalo_Park,BR_Doctrove,M_Erasmus
145,2009,Durban,2009-05-05,Rajasthan_Royals,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Rajasthan_Royals,78,0,GC_Smith,Kingsmead,SS_Hazare,IL_Howell
146,2009,Durban,2009-05-05,Kolkata_Knight_Riders,Delhi_Daredevils,Kolkata_Knight_Riders,bat,normal,0,Delhi_Daredevils,0,9,G_Gambhir,Kingsmead,GAV_Baxter,IL_Howell
147,2009,Centurion,2009-05-06,Deccan_Chargers,Mumbai_Indians,Deccan_Chargers,bat,normal,0,Deccan_Chargers,19,0,RG_Sharma,SuperSport_Park,MR_Benson,HDPK_Dharmasena
148,2009,Centurion,2009-05-07,Royal_Challengers_Bangalore,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Rajasthan_Royals,0,7,A_Singh,SuperSport_Park,K_Hariharan,DJ_Harper
149,2009,Centurion,2009-05-07,Chennai_Super_Kings,Kings_XI_Punjab,Chennai_Super_Kings,bat,normal,1,Chennai_Super_Kings,12,0,ML_Hayden,SuperSport_Park,DJ_Harper,TH_Wijewardene
150,2009,East_London,2009-05-08,Mumbai_Indians,Delhi_Daredevils,Mumbai_Indians,bat,normal,0,Delhi_Daredevils,0,7,A_Nehra,Buffalo_Park,M_Erasmus,SK_Tarapore
151,2009,Kimberley,2009-05-09,Deccan_Chargers,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Kings_XI_Punjab,0,3,DPMD_Jayawardene,De_Beers_Diamond_Oval,GAV_Baxter,AM_Saheba
152,2009,Kimberley,2009-05-09,Rajasthan_Royals,Chennai_Super_Kings,Rajasthan_Royals,bat,normal,0,Chennai_Super_Kings,0,7,S_Badrinath,De_Beers_Diamond_Oval,GAV_Baxter,HDPK_Dharmasena
153,2009,Port_Elizabeth,2009-05-10,Mumbai_Indians,Royal_Challengers_Bangalore,Mumbai_Indians,bat,normal,0,Mumbai_Indians,16,0,JP_Duminy,St_George's_Park,BR_Doctrove,BG_Jerling
154,2009,Johannesburg,2009-05-10,Kolkata_Knight_Riders,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,7,A_Mishra,New_Wanderers_Stadium,SL_Shastri,RB_Tiffin
155,2009,Kimberley,2009-05-11,Deccan_Chargers,Rajasthan_Royals,Deccan_Chargers,bat,normal,0,Deccan_Chargers,53,0,DR_Smith,De_Beers_Diamond_Oval,GAV_Baxter,HDPK_Dharmasena
156,2009,Centurion,2009-05-12,Kolkata_Knight_Riders,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,6,LRPL_Taylor,SuperSport_Park,M_Erasmus,SS_Hazare
157,2009,Centurion,2009-05-12,Kings_XI_Punjab,Mumbai_Indians,Kings_XI_Punjab,bat,normal,0,Mumbai_Indians,0,8,Harbhajan_Singh,SuperSport_Park,SS_Hazare,RE_Koertzen
158,2009,Durban,2009-05-13,Delhi_Daredevils,Deccan_Chargers,Deccan_Chargers,field,normal,0,Delhi_Daredevils,12,0,R_Bhatia,Kingsmead,DJ_Harper,SL_Shastri
159,2009,Durban,2009-05-14,Chennai_Super_Kings,Royal_Challengers_Bangalore,Chennai_Super_Kings,bat,normal,0,Royal_Challengers_Bangalore,0,2,LRPL_Taylor,Kingsmead,BR_Doctrove,DJ_Harper
160,2009,Durban,2009-05-14,Rajasthan_Royals,Mumbai_Indians,Rajasthan_Royals,bat,normal,0,Rajasthan_Royals,2,0,SK_Warne,Kingsmead,BR_Doctrove,DJ_Harper
161,2009,Bloemfontein,2009-05-15,Delhi_Daredevils,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Kings_XI_Punjab,0,6,B_Lee,OUTsurance_Oval,HDPK_Dharmasena,IL_Howell
162,2009,Port_Elizabeth,2009-05-16,Mumbai_Indians,Chennai_Super_Kings,Mumbai_Indians,bat,normal,0,Chennai_Super_Kings,0,7,ML_Hayden,St_George's_Park,SK_Tarapore,SJA_Taufel
163,2009,Johannesburg,2009-05-16,Kolkata_Knight_Riders,Deccan_Chargers,Deccan_Chargers,field,normal,0,Deccan_Chargers,0,6,RG_Sharma,New_Wanderers_Stadium,RE_Koertzen,S_Ravi
164,2009,Johannesburg,2009-05-17,Kings_XI_Punjab,Deccan_Chargers,Deccan_Chargers,field,normal,0,Kings_XI_Punjab,1,0,Yuvraj_Singh,New_Wanderers_Stadium,S_Ravi,RB_Tiffin
165,2009,Bloemfontein,2009-05-17,Delhi_Daredevils,Rajasthan_Royals,Delhi_Daredevils,bat,normal,0,Delhi_Daredevils,14,0,AB_de_Villiers,OUTsurance_Oval,SS_Hazare,IL_Howell
166,2009,Centurion,2009-05-18,Chennai_Super_Kings,Kolkata_Knight_Riders,Chennai_Super_Kings,bat,normal,0,Kolkata_Knight_Riders,0,7,BJ_Hodge,SuperSport_Park,SJA_Taufel,RB_Tiffin
167,2009,Johannesburg,2009-05-19,Delhi_Daredevils,Royal_Challengers_Bangalore,Delhi_Daredevils,bat,normal,0,Royal_Challengers_Bangalore,0,7,JH_Kallis,New_Wanderers_Stadium,IL_Howell,RB_Tiffin
168,2009,Durban,2009-05-20,Rajasthan_Royals,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kolkata_Knight_Riders,0,4,LR_Shukla,Kingsmead,BG_Jerling,SJA_Taufel
169,2009,Durban,2009-05-20,Chennai_Super_Kings,Kings_XI_Punjab,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,24,0,M_Muralitharan,Kingsmead,BG_Jerling,SJA_Taufel
170,2009,Centurion,2009-05-21,Mumbai_Indians,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,4,V_Sehwag,SuperSport_Park,IL_Howell,S_Ravi
171,2009,Centurion,2009-05-21,Royal_Challengers_Bangalore,Deccan_Chargers,Royal_Challengers_Bangalore,bat,normal,0,Royal_Challengers_Bangalore,12,0,MK_Pandey,SuperSport_Park,IL_Howell,S_Ravi
172,2009,Centurion,2009-05-22,Delhi_Daredevils,Deccan_Chargers,Deccan_Chargers,field,normal,0,Deccan_Chargers,0,6,AC_Gilchrist,SuperSport_Park,BR_Doctrove,DJ_Harper
173,2009,Johannesburg,2009-05-23,Chennai_Super_Kings,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,6,MK_Pandey,New_Wanderers_Stadium,RE_Koertzen,SJA_Taufel
174,2009,Johannesburg,2009-05-24,Deccan_Chargers,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Deccan_Chargers,6,0,A_Kumble,New_Wanderers_Stadium,RE_Koertzen,SJA_Taufel
175,2010,Mumbai,2010-03-12,Kolkata_Knight_Riders,Deccan_Chargers,Deccan_Chargers,field,normal,0,Kolkata_Knight_Riders,11,0,AD_Mathews,Dr_DY_Patil_Sports_Academy,RE_Koertzen,RB_Tiffin
176,2010,Mumbai,2010-03-13,Mumbai_Indians,Rajasthan_Royals,Mumbai_Indians,bat,normal,0,Mumbai_Indians,4,0,YK_Pathan,Brabourne_Stadium,RE_Koertzen,RB_Tiffin
177,2010,Chandigarh,2010-03-13,Kings_XI_Punjab,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,5,G_Gambhir,"Punjab_Cricket_Association_Stadium,_Mohali",BR_Doctrove,S_Ravi
178,2010,Kolkata,2010-03-14,Royal_Challengers_Bangalore,Kolkata_Knight_Riders,Kolkata_Knight_Riders,field,normal,0,Kolkata_Knight_Riders,0,7,MK_Tiwary,Eden_Gardens,HDPK_Dharmasena,AM_Saheba
179,2010,Chennai,2010-03-14,Deccan_Chargers,Chennai_Super_Kings,Deccan_Chargers,bat,normal,0,Deccan_Chargers,31,0,WPUJC_Vaas,"MA_Chidambaram_Stadium,_Chepauk",K_Hariharan,DJ_Harper
180,2010,Ahmedabad,2010-03-15,Rajasthan_Royals,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Delhi_Daredevils,0,6,V_Sehwag,"Sardar_Patel_Stadium,_Motera",BG_Jerling,RE_Koertzen
181,2010,Bangalore,2010-03-16,Kings_XI_Punjab,Royal_Challengers_Bangalore,Kings_XI_Punjab,bat,normal,0,Royal_Challengers_Bangalore,0,8,JH_Kallis,M_Chinnaswamy_Stadium,S_Das,DJ_Harper
182,2010,Kolkata,2010-03-16,Chennai_Super_Kings,Kolkata_Knight_Riders,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,55,0,MS_Dhoni,Eden_Gardens,HDPK_Dharmasena,AM_Saheba
183,2010,Delhi,2010-03-17,Mumbai_Indians,Delhi_Daredevils,Delhi_Daredevils,field,normal,0,Mumbai_Indians,98,0,SR_Tendulkar,Feroz_Shah_Kotla,BR_Doctrove,SK_Tarapore
184,2010,Bangalore,2010-03-18,Rajasthan_Royals,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,10,JH_Kallis,M_Chinnaswamy_Stadium,K_Hariharan,DJ_Harper
185,2010,Delhi,2010-03-19,Delhi_Daredevils,Chennai_Super_Kings,Delhi_Daredevils,bat,normal,0,Chennai_Super_Kings,0,5,ML_Hayden,Feroz_Shah_Kotla,BR_Doctrove,SK_Tarapore
186,2010,Cuttack,2010-03-19,Deccan_Chargers,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Deccan_Chargers,6,0,A_Symonds,Barabati_Stadium,BF_Bowden,M_Erasmus
187,2010,Ahmedabad,2010-03-20,Rajasthan_Royals,Kolkata_Knight_Riders,Rajasthan_Royals,bat,normal,0,Rajasthan_Royals,34,0,AA_Jhunjhunwala,"Sardar_Patel_Stadium,_Motera",RE_Koertzen,RB_Tiffin
188,2010,Mumbai,2010-03-20,Mumbai_Indians,Royal_Challengers_Bangalore,Mumbai_Indians,bat,normal,0,Royal_Challengers_Bangalore,0,7,JH_Kallis,Brabourne_Stadium,HDPK_Dharmasena,SS_Hazare
189,2010,Cuttack,2010-03-21,Deccan_Chargers,Delhi_Daredevils,Deccan_Chargers,bat,normal,0,Deccan_Chargers,10,0,A_Symonds,Barabati_Stadium,BF_Bowden,M_Erasmus
190,2010,Chennai,2010-03-21,Kings_XI_Punjab,Chennai_Super_Kings,Chennai_Super_Kings,field,tie,0,Kings_XI_Punjab,0,0,J_Theron,"MA_Chidambaram_Stadium,_Chepauk",K_Hariharan,DJ_Harper
191,2010,Mumbai,2010-03-22,Kolkata_Knight_Riders,Mumbai_Indians,Kolkata_Knight_Riders,bat,normal,0,Mumbai_Indians,0,7,SR_Tendulkar,Brabourne_Stadium,SS_Hazare,SJA_Taufel
192,2010,Bangalore,2010-03-23,Royal_Challengers_Bangalore,Chennai_Super_Kings,Chennai_Super_Kings,field,normal,0,Royal_Challengers_Bangalore,36,0,RV_Uthappa,M_Chinnaswamy_Stadium,RE_Koertzen,RB_Tiffin
193,2010,Chandigarh,2010-03-24,Rajasthan_Royals,Kings_XI_Punjab,Kings_XI_Punjab,field,normal,0,Rajasthan_Royals,31,0,AC_Voges,"Punjab_Cricket_Association_Stadium,_Mohali",BR_Doctrove,SK_Tarapore
194,2010,Mumbai,2010-03-25,Chennai_Super_Kings,Mumbai_Indians,Mumbai_Indians,field,normal,0,Mumbai_Indians,0,5,SR_Tendulkar,Brabourne_Stadium,BF_Bowden,AM_Saheba
195,2010,Ahmedabad,2010-03-26,Deccan_Chargers,Rajasthan_Royals,Deccan_Chargers,bat,normal,0,Rajasthan_Royals,0,8,YK_Pathan,"Sardar_Patel_Stadium,_Motera",HDPK_Dharmasena,SJA_Taufel
196,2010,Chandigarh,2010-03-27,Kolkata_Knight_Riders,Kings_XI_Punjab,Kolkata_Knight_Riders,bat,normal,0,Kolkata_Knight_Riders,39,0,MK_Tiwary,"Punjab_Cricket_Association_Stadium,_Mohali",BR_Doctrove,S_Ravi
197,2010,Bangalore,2010-03-25,Delhi_Daredevils,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Delhi_Daredevils,17,0,KM_Jadhav,M_Chinnaswamy_Stadium,BG_Jerling,RE_Koertzen
198,2010,Ahmedabad,2010-03-28,Rajasthan_Royals,Chennai_Super_Kings,Rajasthan_Royals,bat,normal,0,Rajasthan_Royals,17,0,NV_Ojha,"Sardar_Patel_Stadium,_Motera",SS_Hazare,SJA_Taufel
199,2010,Mumbai,2010-03-28,Mumbai_Indians,Deccan_Chargers,Deccan_Chargers,field,normal,0,Mumbai_Indians,41,0,Harbhajan_Singh,Dr_DY_Patil_Sports_Academy,S_Das,K_Hariharan
200,2010,Delhi,2010-03-29,Delhi_Daredevils,Kolkata_Knight_Riders,Delhi_Daredevils,bat,normal,0,Delhi_Daredevils,40,0,DA_Warner,Feroz_Shah_Kotla,SS_Hazare,SJA_Taufel
201,2010,Mumbai,2010-03-30,Kings_XI_Punjab,Mumbai_Indians,Mumbai_Indians,field,normal,0,Mumbai_Indians,0,4,SL_Malinga,Brabourne_Stadium,BR_Doctrove,SK_Tarapore
202,2010,Chennai,2010-03-31,Royal_Challengers_Bangalore,Chennai_Super_Kings,Royal_Challengers_Bangalore,bat,normal,0,Chennai_Super_Kings,0,5,M_Vijay,"MA_Chidambaram_Stadium,_Chepauk",BG_Jerling,RE_Koertzen
203,2010,Delhi,2010-03-31,Delhi_Daredevils,Rajasthan_Royals,Delhi_Daredevils,bat,normal,0,Delhi_Daredevils,67,0,KD_Karthik,Feroz_Shah_Kotla,HDPK_Dharmasena,SJA_Taufel
204,2010,Kolkata,2010-04-01,Kolkata_Knight_Riders,Deccan_Chargers,Kolkata_Knight_Riders,bat,normal,0,Kolkata_Knight_Riders,24,0,SC_Ganguly,Eden_Gardens,K_Hariharan,DJ_Harper
205,2010,Chandigarh,2010-04-02,Kings_XI_Punjab,Royal_Challengers_Bangalore,Kings_XI_Punjab,bat,normal,0,Royal_Challengers_Bangalore,0,6,KP_Pietersen,"Punjab_Cricket_Association_Stadium,_Mohali",BF_Bowden,M_Erasmus
206,2010,Chennai,2010-04-03,Chennai_Super_Kings,Rajasthan_Royals,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,23,0,M_Vijay,"MA_Chidambaram_Stadium,_Chepauk",RE_Koertzen,RB_Tiffin
207,2010,Mumbai,2010-04-03,Mumbai_Indians,Deccan_Chargers,Mumbai_Indians,bat,normal,0,Mumbai_Indians,63,0,AT_Rayudu,Brabourne_Stadium,BR_Doctrove,S_Ravi
208,2010,Kolkata,2010-04-04,Kolkata_Knight_Riders,Kings_XI_Punjab,Kolkata_Knight_Riders,bat,normal,0,Kings_XI_Punjab,0,8,DPMD_Jayawardene,Eden_Gardens,S_Asnani,DJ_Harper
209,2010,Delhi,2010-04-04,Delhi_Daredevils,Royal_Challengers_Bangalore,Delhi_Daredevils,bat,normal,0,Delhi_Daredevils,37,0,PD_Collingwood,Feroz_Shah_Kotla,BF_Bowden,M_Erasmus
210,2010,Nagpur,2010-04-05,Rajasthan_Royals,Deccan_Chargers,Rajasthan_Royals,bat,normal,0,Rajasthan_Royals,2,0,SK_Warne,"Vidarbha_Cricket_Association_Stadium,_Jamtha",HDPK_Dharmasena,SJA_Taufel
211,2010,Chennai,2010-04-06,Chennai_Super_Kings,Mumbai_Indians,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,24,0,SK_Raina,"MA_Chidambaram_Stadium,_Chepauk",S_Asnani,DJ_Harper
212,2010,Jaipur,2010-04-07,Kings_XI_Punjab,Rajasthan_Royals,Kings_XI_Punjab,bat,normal,0,Rajasthan_Royals,0,9,MJ_Lumb,Sawai_Mansingh_Stadium,S_Ravi,SK_Tarapore
213,2010,Kolkata,2010-04-07,Kolkata_Knight_Riders,Delhi_Daredevils,Kolkata_Knight_Riders,bat,normal,0,Kolkata_Knight_Riders,14,0,SC_Ganguly,Eden_Gardens,BG_Jerling,RE_Koertzen
214,2010,Bangalore,2010-04-08,Royal_Challengers_Bangalore,Deccan_Chargers,Deccan_Chargers,field,normal,0,Deccan_Chargers,0,7,TL_Suman,M_Chinnaswamy_Stadium,S_Asnani,DJ_Harper
215,2010,Chandigarh,2010-04-09,Mumbai_Indians,Kings_XI_Punjab,Mumbai_Indians,bat,normal,0,Kings_XI_Punjab,0,6,KC_Sangakkara,"Punjab_Cricket_Association_Stadium,_Mohali",M_Erasmus,AM_Saheba
216,2010,Nagpur,2010-04-10,Chennai_Super_Kings,Deccan_Chargers,Chennai_Super_Kings,bat,normal,0,Deccan_Chargers,0,6,RJ_Harris,"Vidarbha_Cricket_Association_Stadium,_Jamtha",HDPK_Dharmasena,SJA_Taufel
217,2010,Bangalore,2010-04-10,Kolkata_Knight_Riders,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Royal_Challengers_Bangalore,0,7,R_Vinay_Kumar,M_Chinnaswamy_Stadium,K_Hariharan,DJ_Harper
218,2010,Delhi,2010-04-11,Delhi_Daredevils,Kings_XI_Punjab,Delhi_Daredevils,bat,normal,0,Kings_XI_Punjab,0,7,PP_Chawla,Feroz_Shah_Kotla,BF_Bowden,AM_Saheba
219,2010,Jaipur,2010-04-11,Mumbai_Indians,Rajasthan_Royals,Rajasthan_Royals,field,normal,0,Mumbai_Indians,37,0,SR_Tendulkar,Sawai_Mansingh_Stadium,BR_Doctrove,SK_Tarapore
220,2010,Nagpur,2010-04-12,Deccan_Chargers,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Deccan_Chargers,13,0,Harmeet_Singh,"Vidarbha_Cricket_Association_Stadium,_Jamtha",RE_Koertzen,RB_Tiffin
221,2010,Mumbai,2010-04-13,Mumbai_Indians,Delhi_Daredevils,Mumbai_Indians,bat,normal,0,Mumbai_Indians,39,0,KA_Pollard,Brabourne_Stadium,S_Asnani,DJ_Harper
222,2010,Chennai,2010-04-13,Kolkata_Knight_Riders,Chennai_Super_Kings,Kolkata_Knight_Riders,bat,normal,0,Chennai_Super_Kings,0,9,R_Ashwin,"MA_Chidambaram_Stadium,_Chepauk",SS_Hazare,SJA_Taufel
223,2010,Jaipur,2010-04-14,Rajasthan_Royals,Royal_Challengers_Bangalore,Rajasthan_Royals,bat,normal,0,Royal_Challengers_Bangalore,0,5,KP_Pietersen,Sawai_Mansingh_Stadium,BR_Doctrove,S_Ravi
224,2010,Chennai,2010-04-15,Chennai_Super_Kings,Delhi_Daredevils,Chennai_Super_Kings,bat,normal,0,Delhi_Daredevils,0,6,G_Gambhir,"MA_Chidambaram_Stadium,_Chepauk",HDPK_Dharmasena,SS_Hazare
225,2010,Dharamsala,2010-04-16,Kings_XI_Punjab,Deccan_Chargers,Deccan_Chargers,field,normal,0,Deccan_Chargers,0,5,RG_Sharma,Himachal_Pradesh_Cricket_Association_Stadium,M_Erasmus,AM_Saheba
226,2010,Bangalore,2010-04-17,Mumbai_Indians,Royal_Challengers_Bangalore,Royal_Challengers_Bangalore,field,normal,0,Mumbai_Indians,57,0,R_McLaren,M_Chinnaswamy_Stadium,HDPK_Dharmasena,SJA_Taufel
227,2010,Kolkata,2010-04-17,Rajasthan_Royals,Kolkata_Knight_Riders,Rajasthan_Royals,bat,normal,0,Kolkata_Knight_Riders,0,8,JD_Unadkat,Eden_Gardens,BG_Jerling,RB_Tiffin
228,2010,Dharamsala,2010-04-18,Kings_XI_Punjab,Chennai_Super_Kings,Chennai_Super_Kings,field,normal,0,Chennai_Super_Kings,0,6,MS_Dhoni,Himachal_Pradesh_Cricket_Association_Stadium,BF_Bowden,AM_Saheba
229,2010,Delhi,2010-04-18,Deccan_Chargers,Delhi_Daredevils,Deccan_Chargers,bat,normal,0,Deccan_Chargers,11,0,A_Symonds,Feroz_Shah_Kotla,BR_Doctrove,SK_Tarapore
230,2010,Kolkata,2010-04-19,Mumbai_Indians,Kolkata_Knight_Riders,Mumbai_Indians,bat,normal,0,Kolkata_Knight_Riders,0,9,M_Kartik,Eden_Gardens,BG_Jerling,RE_Koertzen
231,2010,Mumbai,2010-04-21,Mumbai_Indians,Royal_Challengers_Bangalore,Mumbai_Indians,bat,normal,0,Mumbai_Indians,35,0,KA_Pollard,Dr_DY_Patil_Sports_Academy,BR_Doctrove,RB_Tiffin
232,2010,Mumbai,2010-04-22,Chennai_Super_Kings,Deccan_Chargers,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,38,0,DE_Bollinger,Dr_DY_Patil_Sports_Academy,BR_Doctrove,RB_Tiffin
233,2010,Mumbai,2010-04-24,Deccan_Chargers,Royal_Challengers_Bangalore,Deccan_Chargers,bat,normal,0,Royal_Challengers_Bangalore,0,9,A_Kumble,Dr_DY_Patil_Sports_Academy,RE_Koertzen,SJA_Taufel
234,2010,Mumbai,2010-04-25,Chennai_Super_Kings,Mumbai_Indians,Chennai_Super_Kings,bat,normal,0,Chennai_Super_Kings,22,0,SK_Raina,Dr_DY_Patil_Sports_Academy,RE_Koertzen,SJA_Taufel
